id,gateway_id,driver_id,ext_cam,int_cam,acceleration,incident_loc,tags
96,22,269,http://dummyimage.com/136x100.png/5fa2dd/ffffff,http://dummyimage.com/202x100.png/5fa2dd/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-8.197451, 112.6079459",Harsh Brake
97,750,518,http://dummyimage.com/199x100.png/cc0000/ffffff,http://dummyimage.com/240x100.png/5fa2dd/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","60.7353362, 77.6065163",Speeding
98,33,757,http://dummyimage.com/189x100.png/ff4444/ffffff,http://dummyimage.com/162x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-7.3055182, 110.4947314",Harsh Accel
99,112,119,http://dummyimage.com/127x100.png/ff4444/ffffff,http://dummyimage.com/169x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","15.5056823, -86.3478151",Harsh Brake
100,311,606,http://dummyimage.com/183x100.png/5fa2dd/ffffff,http://dummyimage.com/158x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","9.9772764, 125.2748944",Harsh Accel
101,736,858,http://dummyimage.com/228x100.png/dddddd/000000,http://dummyimage.com/130x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-7.5557614, 111.4469654",Distracted Driving
102,198,911,http://dummyimage.com/208x100.png/dddddd/000000,http://dummyimage.com/194x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","55.6790868, 12.571637",Speeding
103,324,525,http://dummyimage.com/198x100.png/dddddd/000000,http://dummyimage.com/238x100.png/5fa2dd/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","27.098536, 114.972769",Crash
104,669,358,http://dummyimage.com/144x100.png/5fa2dd/ffffff,http://dummyimage.com/128x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","28.15041, 115.667833",Crash
105,830,150,http://dummyimage.com/167x100.png/dddddd/000000,http://dummyimage.com/220x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","15.610054, 105.019512",Crash
106,470,619,http://dummyimage.com/162x100.png/5fa2dd/ffffff,http://dummyimage.com/236x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","56.3121599, 22.3459251",Harsh Brake
107,240,516,http://dummyimage.com/126x100.png/5fa2dd/ffffff,http://dummyimage.com/169x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","28.15041, 115.667833",Harsh Accel
108,9,627,http://dummyimage.com/246x100.png/5fa2dd/ffffff,http://dummyimage.com/220x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","29.476705, 121.869339",Harsh Brake
109,538,995,http://dummyimage.com/250x100.png/dddddd/000000,http://dummyimage.com/205x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","26.312444, 99.850365",Harsh Turn
110,38,712,http://dummyimage.com/123x100.png/ff4444/ffffff,http://dummyimage.com/221x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","47.3860507, 0.7236073",Crash
111,380,535,http://dummyimage.com/136x100.png/dddddd/000000,http://dummyimage.com/105x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","48.3156651, 0.839002",Harsh Brake
112,554,643,http://dummyimage.com/235x100.png/5fa2dd/ffffff,http://dummyimage.com/200x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","25.6577006, 57.7856677",Harsh Accel
113,385,452,http://dummyimage.com/242x100.png/cc0000/ffffff,http://dummyimage.com/203x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","53.7131425, -111.743338",Harsh Brake
114,352,358,http://dummyimage.com/120x100.png/ff4444/ffffff,http://dummyimage.com/139x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","46.58624, -71.20892",Harsh Accel
115,1,636,http://dummyimage.com/212x100.png/5fa2dd/ffffff,http://dummyimage.com/246x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","26.2958582, 68.6359692",Harsh Accel
116,590,222,http://dummyimage.com/218x100.png/5fa2dd/ffffff,http://dummyimage.com/138x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","-8.2068055, 113.7989815",Distracted Driving
117,935,328,http://dummyimage.com/192x100.png/dddddd/000000,http://dummyimage.com/166x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","-6.81482, 106.40417",Crash
118,878,889,http://dummyimage.com/181x100.png/cc0000/ffffff,http://dummyimage.com/232x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","53.3983079, 20.9461113",Distracted Driving
119,228,561,http://dummyimage.com/204x100.png/cc0000/ffffff,http://dummyimage.com/204x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-34.6255137, -58.4322185",Harsh Turn
120,356,712,http://dummyimage.com/161x100.png/5fa2dd/ffffff,http://dummyimage.com/101x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","-25.7464549, -53.0615734",Speeding
121,721,903,http://dummyimage.com/128x100.png/cc0000/ffffff,http://dummyimage.com/101x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","48.019573, 66.923684",Distracted Driving
122,354,385,http://dummyimage.com/166x100.png/cc0000/ffffff,http://dummyimage.com/230x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","23.2675871, -106.3830904",Crash
123,85,626,http://dummyimage.com/131x100.png/5fa2dd/ffffff,http://dummyimage.com/218x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","44.3868443, 142.3980641",Harsh Accel
124,786,375,http://dummyimage.com/108x100.png/dddddd/000000,http://dummyimage.com/202x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","38.430793, 100.812859",Harsh Turn
125,442,510,http://dummyimage.com/231x100.png/dddddd/000000,http://dummyimage.com/152x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-2.9765098, 33.5140043",Distracted Driving
126,418,851,http://dummyimage.com/189x100.png/5fa2dd/ffffff,http://dummyimage.com/233x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-4.1471884, 119.9191194",Crash
127,603,636,http://dummyimage.com/118x100.png/5fa2dd/ffffff,http://dummyimage.com/136x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","45.7830298, 14.2038417",Harsh Accel
128,724,573,http://dummyimage.com/148x100.png/ff4444/ffffff,http://dummyimage.com/187x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","40.5317434, 44.7159759",Harsh Turn
129,578,173,http://dummyimage.com/234x100.png/cc0000/ffffff,http://dummyimage.com/115x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","29.003994, 92.564016",Harsh Turn
130,685,125,http://dummyimage.com/201x100.png/dddddd/000000,http://dummyimage.com/171x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","13.9534752, 101.7196704",Distracted Driving
131,622,854,http://dummyimage.com/124x100.png/ff4444/ffffff,http://dummyimage.com/179x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","28.438851, 120.564983",Harsh Accel
132,563,293,http://dummyimage.com/157x100.png/cc0000/ffffff,http://dummyimage.com/195x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","31.032243, 121.227747",Crash
133,339,932,http://dummyimage.com/114x100.png/5fa2dd/ffffff,http://dummyimage.com/242x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-26.7277949, -65.2739038",Harsh Turn
134,807,310,http://dummyimage.com/158x100.png/cc0000/ffffff,http://dummyimage.com/156x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","59.6830824, 16.6105826",Speeding
135,642,613,http://dummyimage.com/101x100.png/dddddd/000000,http://dummyimage.com/119x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-8.75815, 117.18602",Crash
136,825,454,http://dummyimage.com/238x100.png/ff4444/ffffff,http://dummyimage.com/169x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","40.4604941, -8.2950775",Speeding
137,634,900,http://dummyimage.com/241x100.png/5fa2dd/ffffff,http://dummyimage.com/156x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","10.1834676, 123.7325652",Speeding
138,266,385,http://dummyimage.com/205x100.png/ff4444/ffffff,http://dummyimage.com/164x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","15.0026671, -88.751805",Distracted Driving
139,639,852,http://dummyimage.com/131x100.png/cc0000/ffffff,http://dummyimage.com/199x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","41.2476037, -8.2430831",Speeding
140,491,385,http://dummyimage.com/116x100.png/cc0000/ffffff,http://dummyimage.com/162x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","47.407461, -1.18752",Harsh Turn
141,187,110,http://dummyimage.com/103x100.png/5fa2dd/ffffff,http://dummyimage.com/120x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-27.3607338, -53.3963199",Crash
142,843,921,http://dummyimage.com/153x100.png/dddddd/000000,http://dummyimage.com/218x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","3.7733312, -76.1551866",Harsh Accel
143,5,281,http://dummyimage.com/148x100.png/dddddd/000000,http://dummyimage.com/113x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","30.274084, 120.15507",Harsh Turn
144,385,540,http://dummyimage.com/141x100.png/ff4444/ffffff,http://dummyimage.com/173x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","53.4698755, 35.0963837",Distracted Driving
145,244,707,http://dummyimage.com/224x100.png/cc0000/ffffff,http://dummyimage.com/183x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","14.2198555, 103.5899733",Crash
146,935,500,http://dummyimage.com/196x100.png/5fa2dd/ffffff,http://dummyimage.com/120x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-17.6169957, 177.4504888",Distracted Driving
147,972,201,http://dummyimage.com/224x100.png/dddddd/000000,http://dummyimage.com/108x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","29.303706, 98.044068",Crash
148,276,637,http://dummyimage.com/207x100.png/dddddd/000000,http://dummyimage.com/163x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","41.7654876, 26.2019433",Harsh Turn
149,387,35,http://dummyimage.com/130x100.png/ff4444/ffffff,http://dummyimage.com/122x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","61.3483795, 16.3942685",Harsh Brake
150,995,772,http://dummyimage.com/179x100.png/dddddd/000000,http://dummyimage.com/101x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","41.3121037, -8.1656088",Speeding
151,184,327,http://dummyimage.com/232x100.png/dddddd/000000,http://dummyimage.com/133x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","33.189192, 120.103473",Harsh Brake
152,921,97,http://dummyimage.com/115x100.png/ff4444/ffffff,http://dummyimage.com/249x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","43.3057431, -1.9802013",Harsh Turn
153,66,184,http://dummyimage.com/239x100.png/ff4444/ffffff,http://dummyimage.com/158x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","0.7250599, 33.3037143",Distracted Driving
154,128,39,http://dummyimage.com/172x100.png/ff4444/ffffff,http://dummyimage.com/124x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","31.026665, 119.910952",Harsh Accel
155,552,694,http://dummyimage.com/152x100.png/5fa2dd/ffffff,http://dummyimage.com/216x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","49.116169, 6.1807997",Distracted Driving
156,166,662,http://dummyimage.com/201x100.png/dddddd/000000,http://dummyimage.com/244x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","10.029192, 105.8525154",Crash
157,452,956,http://dummyimage.com/148x100.png/ff4444/ffffff,http://dummyimage.com/129x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","-9.8415, 123.6933",Harsh Turn
158,553,212,http://dummyimage.com/220x100.png/dddddd/000000,http://dummyimage.com/193x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","8.2608053, 123.0748243",Crash
159,175,299,http://dummyimage.com/116x100.png/dddddd/000000,http://dummyimage.com/116x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","38.5067706, -90.3766634",Harsh Turn
160,145,392,http://dummyimage.com/201x100.png/5fa2dd/ffffff,http://dummyimage.com/237x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","41.576749, 120.413376",Distracted Driving
161,151,880,http://dummyimage.com/239x100.png/cc0000/ffffff,http://dummyimage.com/166x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","31.4727877, 72.9967658",Distracted Driving
162,945,104,http://dummyimage.com/125x100.png/cc0000/ffffff,http://dummyimage.com/249x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-6.1341119, 107.1839024",Harsh Turn
163,956,631,http://dummyimage.com/156x100.png/5fa2dd/ffffff,http://dummyimage.com/102x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","56.3121599, 22.3459251",Harsh Accel
164,427,471,http://dummyimage.com/159x100.png/ff4444/ffffff,http://dummyimage.com/113x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","26.074478, 119.296482",Distracted Driving
165,674,519,http://dummyimage.com/202x100.png/cc0000/ffffff,http://dummyimage.com/115x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-9.8627946, 124.3310364",Harsh Accel
166,240,77,http://dummyimage.com/247x100.png/ff4444/ffffff,http://dummyimage.com/127x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","67.6107356, 33.6724007",Harsh Accel
167,788,891,http://dummyimage.com/214x100.png/ff4444/ffffff,http://dummyimage.com/245x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","30.862289, 103.915953",Harsh Accel
168,852,375,http://dummyimage.com/149x100.png/5fa2dd/ffffff,http://dummyimage.com/202x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-6.9210752, 109.1746261",Crash
169,369,246,http://dummyimage.com/245x100.png/cc0000/ffffff,http://dummyimage.com/165x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","50.4351008, 15.2414232",Speeding
170,61,22,http://dummyimage.com/120x100.png/ff4444/ffffff,http://dummyimage.com/137x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","44.8948219, 19.8640376",Harsh Turn
171,344,514,http://dummyimage.com/248x100.png/dddddd/000000,http://dummyimage.com/223x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-6.4698493, 107.5150139",Harsh Turn
172,194,426,http://dummyimage.com/107x100.png/5fa2dd/ffffff,http://dummyimage.com/205x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","49.9833529, 22.411607",Harsh Turn
173,583,898,http://dummyimage.com/160x100.png/ff4444/ffffff,http://dummyimage.com/157x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","23.020673, 113.751799",Distracted Driving
174,115,671,http://dummyimage.com/144x100.png/5fa2dd/ffffff,http://dummyimage.com/169x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","40.7273859, 20.8344302",Crash
175,693,344,http://dummyimage.com/235x100.png/dddddd/000000,http://dummyimage.com/176x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","49.9521852, 18.4800457",Distracted Driving
176,674,91,http://dummyimage.com/163x100.png/5fa2dd/ffffff,http://dummyimage.com/129x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","51.8474225, 15.7103607",Distracted Driving
177,435,364,http://dummyimage.com/124x100.png/5fa2dd/ffffff,http://dummyimage.com/218x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","34.8554595, 35.8586671",Harsh Turn
178,419,614,http://dummyimage.com/128x100.png/ff4444/ffffff,http://dummyimage.com/159x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","50.069277, 22.442238",Crash
